urls,relevancia
http://pt.wikipedia.org/wiki/2009,0.6131579391291
http://pt.wikipedia.org/wiki/Hist%C3%B3ria_da_Bahia,0.61230334002702
http://pt.wikipedia.org/wiki/Farol_da_Barra_(Bahia),0.61187018549511
http://pt.wikipedia.org/wiki/Recorde,0.60832246123116
http://pt.wikipedia.org/wiki/Bandeira_da_Bahia,0.60468344443695
http://pt.wikipedia.org/wiki/Porto_de_Aratu,0.6042265638003
http://pt.wikipedia.org/wiki/Anexo:Lista_de_vice-governadores_da_Bahia,0.60248799329704
http://pt.wikipedia.org/wiki/Anexo:Lista_de_rios_da_Bahia,0.60238626430323
http://pt.wikipedia.org/wiki/Wikip%C3%A9dia:P%C3%A1gina_de_testes,0.60235972061258
http://pt.wikipedia.org/wiki/Regi%C3%A3o_metropolitana_de_Salvador,0.59655735820439
http://pt.wikipedia.org/wiki/Guerra_dos_Aimor%C3%A9s,0.59650434963208
http://pt.wikipedia.org/wiki/T%C3%AAnis,0.59347467161655
http://pt.wikipedia.org/wiki/Zona_tur%C3%ADstica_da_Costa_do_Dend%C3%AA,0.59129607505757
http://pt.wikipedia.org/wiki/Hist%C3%B3ria_de_Alagoinhas,0.590415761518
http://pt.wikipedia.org/wiki/Rio_de_Contas,0.58769005466294
http://pt.wikipedia.org/wiki/Futebol_da_Bahia,0.57926075838855
http://pt.wikipedia.org/wiki/Arraial_do_Pereira,0.57903118492006
http://pt.wikipedia.org/wiki/Tribunal_de_Justi%C3%A7a_do_Estado_da_Bahia,0.57825064895113
http://pt.wikipedia.org/wiki/Bahia,0.57639877130941
http://pt.wikipedia.org/wiki/Anexo:Regi%C3%B5es_hidrogr%C3%A1ficas_da_Bahia,0.57434032889402
http://pt.wikipedia.org/wiki/Educa%C3%A7%C3%A3o_na_Bahia,0.57428919676135
http://pt.wikipedia.org/wiki/Minist%C3%A9rio_P%C3%BAblico_do_Estado_da_Bahia,0.57380973484082
http://pt.wikipedia.org/wiki/Camamu,0.57130352721223
http://pt.wikipedia.org/wiki/Carnaval_da_Bahia,0.56598201528737
http://pt.wikipedia.org/wiki/Elevador_Lacerda,0.5614193872068
http://pt.wikipedia.org/wiki/Anexo:Lista_de_comarcas_da_Bahia,0.56050882897417
http://pt.wikipedia.org/wiki/Daniela_Mercury,0.55794207655654
http://pt.wikipedia.org/wiki/Resort,0.55103938165817
http://pt.wikipedia.org/wiki/Coroa_Vermelha,0.55075819910583
http://pt.wikipedia.org/wiki/Empresa_de_Turismo_da_Bahia,0.54795399185271
http://pt.wikipedia.org/wiki/Prado,0.54758561411087
http://pt.wikipedia.org/wiki/Anexo:Lista_de_lagoas_da_Bahia,0.5475344468474
http://pt.wikipedia.org/wiki/Aeroporto_de_Porto_Seguro,0.54591892516565
http://pt.wikipedia.org/wiki/Junta_Comercial_do_Estado_da_Bahia,0.54347633124764
http://pt.wikipedia.org/wiki/Predefini%C3%A7%C3%A3o:Zonas_tur%C3%ADsticas_da_Bahia,0.54143110902676
https://wikimediafoundation.org/wiki/Condições_de_Uso,0.5411316914331
http://pt.wikipedia.org/wiki/Hino_da_Bahia,0.53728959334994
http://pt.wikipedia.org/wiki/Predefini%C3%A7%C3%A3o:%C3%81reas_protegidas_na_Bahia,0.53673175328016
http://pt.wikipedia.org/wiki/Categoria:Turismo_na_Bahia,0.53607415812738
http://pt.wikipedia.org/wiki/Transportes_da_Bahia,0.53579029940375
http://pt.wikipedia.org/wiki/Anexo:Lista_de_munic%C3%ADpios_da_Bahia_por_IDH-M,0.53556369456998
http://pt.wikipedia.org/wiki/Captura_da_Bahia,0.53433447818534
http://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Pol%C3%ADtica_de_privacidade,0.5314749947038
http://pt.wikipedia.org/wiki/Portal:Eventos_atuais,0.52894366216088
http://pt.wikipedia.org/wiki/Predefini%C3%A7%C3%A3o:Distritos_industriais_da_Bahia,0.52788529909701
http://pt.wikipedia.org/wiki/Aeroporto_de_Ilh%C3%A9us,0.52664018510368
http://pt.wikipedia.org/wiki/Anexo:Lista_de_governadores_da_Bahia,0.52434265407693
http://pt.wikipedia.org/wiki/Jornada_dos_Vassalos,0.51677987527958
http://pt.wikipedia.org/wiki/Defensoria_P%C3%BAblica_do_Estado_da_Bahia,0.51413847428529
http://pt.wikipedia.org/wiki/Anexo:Lista_de_mesorregi%C3%B5es_da_Bahia,0.513334877732
http://pt.wikipedia.org/wiki/Portal:Turismo,0.51305312856488
http://pt.wikipedia.org/wiki/Anexo:Lista_de_ferrovias_da_Bahia,0.50918904672191
http://pt.wikipedia.org/wiki/Nilo_Pe%C3%A7anha_(Bahia),0.5083445876823
http://pt.wikipedia.org/wiki/Anexo:Lista_de_microrregi%C3%B5es_da_Bahia,0.50796296001057
http://pt.wikipedia.org/wiki/Anexo:Lista_de_munic%C3%ADpios_da_Bahia_por_PIB_per_capita,0.50471792738493
http://pt.wikipedia.org/wiki/Turismo_no_Brasil,0.50349398020488
http://pt.wikipedia.org/wiki/Portal:Bahia,0.50304394074841
http://pt.wikipedia.org/wiki/Predefini%C3%A7%C3%A3o:T%C3%B3picos_sobre_a_Bahia,0.50283634411492
http://pt.wikipedia.org/wiki/Turismo_do_Brasil,0.5020354895821
